COMPOUND	YEAR	STATE_FIPS_CODE	COUNTY_FIPS_CODE	EPEST_LOW_KG	EPEST_HIGH_KG
2,4-D	1996	01	001	298	1675.4
2,4-D	1996	01	003	588.2	2010.5
2,4-D	1996	01	005	993.5	1935.6
2,4-D	1996	01	007	37.5	256.3
2,4-D	1996	01	009	3802.4	4017.4
2,4-D	1996	01	011	715.1	1345
2,4-D	1996	01	013	109	1164.8
2,4-D	1996	01	015	2942.1	3136.4
2,4-D	1996	01	017	92.6	183.9
2,4-D	1996	01	019	3405	5269.7
2,4-D	1996	01	021	1521.4	1794.9
2,4-D	1996	01	023	8.1	567.9
2,4-D	1996	01	025	9	394.5
2,4-D	1996	01	027	74.3	175.9
2,4-D	1996	01	029	36966.1	36991.4
2,4-D	1996	01	031	1263.9	3317.6
2,4-D	1996	01	033	1252.5	3345.8
2,4-D	1996	01	035	130.1	1117.7
2,4-D	1996	01	037	35.6	256
2,4-D	1996	01	039	1433.5	2848.5
2,4-D	1996	01	041	792.6	1168.5
2,4-D	1996	01	043	9829.4	10080.8
2,4-D	1996	01	045	2783.6	3822.6
2,4-D	1996	01	047	645	4697.6
2,4-D	1996	01	049	7908.7	8371
2,4-D	1996	01	051	279.1	1887.1
2,4-D	1996	01	053	310.1	1048.2
2,4-D	1996	01	055	2781.7	3106.8
2,4-D	1996	01	057	1458.8	1515.4
2,4-D	1996	01	059	2088.1	2317.3
2,4-D	1996	01	061	1922.7	4679.5
2,4-D	1996	01	063	411.5	1669.4
2,4-D	1996	01	065	425.1	2072.2
2,4-D	1996	01	067	1340.6	3548.3
2,4-D	1996	01	069	2520	5944
2,4-D	1996	01	071	6646.2	7350.3
2,4-D	1996	01	073	33.1	50.6
2,4-D	1996	01	075	2407	2523.5
2,4-D	1996	01	077	2812.4	4703.8
2,4-D	1996	01	079	2538.4	5828.8
2,4-D	1996	01	081	511.6	606.5
2,4-D	1996	01	083	2253.6	7127.6
2,4-D	1996	01	085	481.3	1505.8
2,4-D	1996	01	087	594.3	1231.7
2,4-D	1996	01	089	2171.2	5294.2
2,4-D	1996	01	091	562.9	1600.8
2,4-D	1996	01	093	1253.6	1513.5
2,4-D	1996	01	095	6632.9	6912
2,4-D	1996	01	097	173.8	1665.9
2,4-D	1996	01	099	108.1	1479.5
2,4-D	1996	01	101	705.4	1482.9
2,4-D	1996	01	103	2175.9	2621.3
2,4-D	1996	01	105	455.1	2382.2
2,4-D	1996	01	107	5600.9	5991.4
2,4-D	1996	01	109	1134.7	2063.7
2,4-D	1996	01	111	98.7	115.1
2,4-D	1996	01	113	480.4	1218.6
2,4-D	1996	01	115	2076.2	2096.9
2,4-D	1996	01	117	1188.9	1252.6
2,4-D	1996	01	119	594	1146
2,4-D	1996	01	121	8774.3	9451.5
2,4-D	1996	01	123	259.1	276.3
2,4-D	1996	01	125	2388.8	2472.9
2,4-D	1996	01	127	43.4	63.2
2,4-D	1996	01	129	49	1766.3
2,4-D	1996	01	131	26.4	1633.1
2,4-D	1996	01	133	947.9	986.3
2,4-D	1996	04	001	984.1	8569.2
2,4-D	1996	04	003	866.3	2832
2,4-D	1996	04	005	231.3	10201
2,4-D	1996	04	007	10	2853.3
2,4-D	1996	04	009	184	1570.5
2,4-D	1996	04	011	78.4	154.8
2,4-D	1996	04	012	57.5	1895.3
2,4-D	1996	04	013	1449	10634.1
2,4-D	1996	04	015	277.5	6051.4
2,4-D	1996	04	017	1288	8848.3
2,4-D	1996	04	019	67.3	3241.1
2,4-D	1996	04	021	1266	11465.4
2,4-D	1996	04	023		242.5
2,4-D	1996	04	025	82.9	8674
2,4-D	1996	04	027	309.3	8013.6
2,4-D	1996	05	001	7161.5	7557.4
2,4-D	1996	05	003	132.9	595.5
2,4-D	1996	05	005	314.6	673
2,4-D	1996	05	007	4471.7	4999.1
2,4-D	1996	05	009	3150.9	3352.8
2,4-D	1996	05	011	2616.3	2616.5
2,4-D	1996	05	013	2122.4	2124.3
2,4-D	1996	05	015	2911.6	3146.7
2,4-D	1996	05	017	292.8	1245
2,4-D	1996	05	019	7861.1	8029.1
2,4-D	1996	05	021	7217.6	7240.1
2,4-D	1996	05	023	297.5	701
2,4-D	1996	05	025	2776.4	2776.6
2,4-D	1996	05	027	5654.9	5655.2
2,4-D	1996	05	029	333.3	1747.3
2,4-D	1996	05	031	6749.5	6778.1
2,4-D	1996	05	033	5453.3	5570.1
2,4-D	1996	05	035	1963.8	2400.9
2,4-D	1996	05	037	5501.7	6002.2
2,4-D	1996	05	039	1899.4	1900.3
2,4-D	1996	05	041	423.3	1110.7
2,4-D	1996	05	043	97.5	562
2,4-D	1996	05	045	263	2538.8
2,4-D	1996	05	047	7743.1	7761
2,4-D	1996	05	049	616.1	1468.7
2,4-D	1996	05	051	73.2	548.9
2,4-D	1996	05	053	48.3	335
2,4-D	1996	05	055	5597.1	5630.5
2,4-D	1996	05	057	1279.1	1467
2,4-D	1996	05	059	119.3	898.8
2,4-D	1996	05	061	868.8	935.3
2,4-D	1996	05	063	5696.1	5793.2
2,4-D	1996	05	065	420.6	1160.5
2,4-D	1996	05	067	10510.6	10559.7
2,4-D	1996	05	069	520.1	1258.7
2,4-D	1996	05	071	4010.1	4036.2
2,4-D	1996	05	073	346.6	999.8
2,4-D	1996	05	075	10852.4	10904.3
2,4-D	1996	05	077	2338	2818.2
2,4-D	1996	05	079	296.7	841.8
2,4-D	1996	05	081	758.6	1307.4
2,4-D	1996	05	083	7975.4	8052.8
2,4-D	1996	05	085	4526.7	5074.9
2,4-D	1996	05	087	2849.4	3092.6
2,4-D	1996	05	089	342.4	852.1
2,4-D	1996	05	091	781.4	1623.1
2,4-D	1996	05	093	4196.4	4204.5
2,4-D	1996	05	095	2870.6	3210.8
2,4-D	1996	05	097	602.5	671.2
2,4-D	1996	05	099	23919.3	23939.9
2,4-D	1996	05	101	1006.6	1050.8
2,4-D	1996	05	103	2966.8	2967
2,4-D	1996	05	105	84.3	804
2,4-D	1996	05	107	1846.1	2403.8
2,4-D	1996	05	109	442.2	519.3
2,4-D	1996	05	111	12369.6	12395.7
2,4-D	1996	05	113	4924.2	4928.6
2,4-D	1996	05	115	5498.7	5578
2,4-D	1996	05	117	4296	4663.6
2,4-D	1996	05	119	152.9	1065.1
2,4-D	1996	05	121	5341	5427.2
2,4-D	1996	05	123	3137.4	3453
2,4-D	1996	05	125	50	541.9
2,4-D	1996	05	127	4214.4	4217.6
2,4-D	1996	05	129	527.3	1131.1
2,4-D	1996	05	131	5017.2	5054.9
2,4-D	1996	05	133	973.7	1099.5
2,4-D	1996	05	135	468	1068.7
2,4-D	1996	05	137	326	781.5
2,4-D	1996	05	139	3224.4	3224.5
2,4-D	1996	05	141	320.2	820
2,4-D	1996	05	143	4423.8	4763.7
2,4-D	1996	05	145	7871.7	8014.9
2,4-D	1996	05	147	3129	3891.3
2,4-D	1996	05	149	6413.9	6546.2
2,4-D	1996	06	001	277.6	277.6
2,4-D	1996	06	005	498	498
2,4-D	1996	06	007	10175.6	10175.6
2,4-D	1996	06	009	407.8	407.8
2,4-D	1996	06	011	9723	9723
2,4-D	1996	06	013	2432.1	2432.1
2,4-D	1996	06	015	916.2	916.2
2,4-D	1996	06	017	24.6	24.6
2,4-D	1996	06	019	8307.2	8307.2
2,4-D	1996	06	021	12092.7	12092.7
2,4-D	1996	06	023	1788.2	1788.2
2,4-D	1996	06	025	15980	15980
2,4-D	1996	06	027	167.6	167.6
2,4-D	1996	06	029	5095.6	5095.6
2,4-D	1996	06	031	31311.9	31311.9
2,4-D	1996	06	033	967.6	967.6
2,4-D	1996	06	035	567.3	567.3
2,4-D	1996	06	037	618.9	618.9
2,4-D	1996	06	039	3933.8	3933.8
2,4-D	1996	06	041	34	34
2,4-D	1996	06	043	16.5	16.5
2,4-D	1996	06	045	842.4	842.4
2,4-D	1996	06	047	12896.1	12896.1
2,4-D	1996	06	049	4682.5	4682.5
2,4-D	1996	06	053	1902.2	1902.2
2,4-D	1996	06	055	49.5	49.5
2,4-D	1996	06	057	10.3	10.3
2,4-D	1996	06	059	401	401
2,4-D	1996	06	061	2787.8	2787.8
2,4-D	1996	06	065	10218.2	10218.2
2,4-D	1996	06	067	11693	11693
2,4-D	1996	06	069	3673.6	3673.6
2,4-D	1996	06	071	1198.4	1198.4
2,4-D	1996	06	073	605.2	605.2
2,4-D	1996	06	077	22809.8	22809.8
2,4-D	1996	06	079	6401.4	6401.4
2,4-D	1996	06	081	231.5	231.5
2,4-D	1996	06	083	2474.8	2474.8
2,4-D	1996	06	085	888	888
