COMPOUND	YEAR	STATE_FIPS_CODE	COUNTY_FIPS_CODE	EPEST_LOW_KG	EPEST_HIGH_KG
2,4-D	2008	01	001	1119	1354.1
2,4-D	2008	01	003	1891.4	2943.8
2,4-D	2008	01	005	4801.8	4869
2,4-D	2008	01	007	91.7	118.8
2,4-D	2008	01	009	7336.4	7507
2,4-D	2008	01	011	967.5	1104.7
2,4-D	2008	01	013	567.8	813.2
2,4-D	2008	01	015	2878.3	3171
2,4-D	2008	01	017	293.6	336
2,4-D	2008	01	019	3172.6	4772.8
2,4-D	2008	01	021	241.4	569.8
2,4-D	2008	01	023	302.4	305.7
2,4-D	2008	01	025	293.9	315
2,4-D	2008	01	027	256.3	264.3
2,4-D	2008	01	029	2233.9	2245
2,4-D	2008	01	031	6588.3	6653.8
2,4-D	2008	01	033	6151.8	6833.1
2,4-D	2008	01	035	768.9	947.6
2,4-D	2008	01	037	110.2	113.5
2,4-D	2008	01	039	4671.7	4707.7
2,4-D	2008	01	041	3656.4	3676.3
2,4-D	2008	01	043	10680.1	11173.5
2,4-D	2008	01	045	3952.2	3983.1
2,4-D	2008	01	047	1768.2	2599.9
2,4-D	2008	01	049	10253.6	11646.3
2,4-D	2008	01	051	1291	1669.8
2,4-D	2008	01	053	1259.6	2155
2,4-D	2008	01	055	4040.9	4426
2,4-D	2008	01	057	304.9	681.1
2,4-D	2008	01	059	9188	9262.4
2,4-D	2008	01	061	6497.4	6574.5
2,4-D	2008	01	063	852.5	873.1
2,4-D	2008	01	065	1469.1	1832.3
2,4-D	2008	01	067	5567.8	5598.2
2,4-D	2008	01	069	5646.9	5711.6
2,4-D	2008	01	071	7392.5	10606.2
2,4-D	2008	01	073	135.8	149
2,4-D	2008	01	075	147.4	281.4
2,4-D	2008	01	077	11875.7	12752.1
2,4-D	2008	01	079	9580	10394.1
2,4-D	2008	01	081	197	251.6
2,4-D	2008	01	083	8605.6	11493.7
2,4-D	2008	01	085	2111.7	2608.9
2,4-D	2008	01	087	828.7	1251.3
2,4-D	2008	01	089	6773.5	8718.4
2,4-D	2008	01	091	1483.9	1598.4
2,4-D	2008	01	093	5418.9	5540.6
2,4-D	2008	01	095	6876	7492
2,4-D	2008	01	097	1114.2	1562.6
2,4-D	2008	01	099	1475.4	1872.3
2,4-D	2008	01	101	2255.2	2622
2,4-D	2008	01	103	9126.3	9464.6
2,4-D	2008	01	105	1108.2	1348.4
2,4-D	2008	01	107	385.7	741.4
2,4-D	2008	01	109	5791.3	5819
2,4-D	2008	01	111	366.7	441.3
2,4-D	2008	01	113	1812.2	1827
2,4-D	2008	01	115	2863.9	2884.1
2,4-D	2008	01	117	253.2	365.4
2,4-D	2008	01	119	1468.8	1583.3
2,4-D	2008	01	121	950.9	2020.3
2,4-D	2008	01	123	170.9	249.7
2,4-D	2008	01	125	526.2	942.4
2,4-D	2008	01	127	181.5	224.1
2,4-D	2008	01	129	459.7	598.2
2,4-D	2008	01	131	773.5	923.9
2,4-D	2008	01	133	3993.9	3995.5
2,4-D	2008	04	001	610.8	619.4
2,4-D	2008	04	003	979.3	1789.5
2,4-D	2008	04	005	3043.8	3047.3
2,4-D	2008	04	007	9.2	10.3
2,4-D	2008	04	009	332.1	998.2
2,4-D	2008	04	011	4.4	43
2,4-D	2008	04	012	187.7	4906.3
2,4-D	2008	04	013	3460.1	4617.9
2,4-D	2008	04	015	429.8	551.9
2,4-D	2008	04	017	1648.5	1678.2
2,4-D	2008	04	019	930.7	1018.4
2,4-D	2008	04	021	7323.9	8510.2
2,4-D	2008	04	023	0.9	84.5
2,4-D	2008	04	025	346.6	371
2,4-D	2008	04	027	897.7	1253.5
2,4-D	2008	05	001	4887.8	5232.5
2,4-D	2008	05	003	2456.6	4653
2,4-D	2008	05	005	4833.8	4833.8
2,4-D	2008	05	007	10369.5	10369.5
2,4-D	2008	05	009	11607.1	11607.1
2,4-D	2008	05	011	1037.5	1037.5
2,4-D	2008	05	013	640.7	640.7
2,4-D	2008	05	015	11384.5	11384.5
2,4-D	2008	05	017	1509.9	6486
2,4-D	2008	05	019	3511.1	3511.2
2,4-D	2008	05	021	4430.6	6053.8
2,4-D	2008	05	023	5452.6	5452.6
2,4-D	2008	05	025	1127.9	1127.9
2,4-D	2008	05	027	1922.1	1922.1
2,4-D	2008	05	029	2401.8	2755.7
2,4-D	2008	05	031	5201.6	6826.9
2,4-D	2008	05	033	4272.9	4388
2,4-D	2008	05	035	4790.7	4880.8
2,4-D	2008	05	037	3428.5	3844.6
2,4-D	2008	05	039	593.2	593.2
2,4-D	2008	05	041	2663.8	7096.2
2,4-D	2008	05	043	997.4	3312.5
2,4-D	2008	05	045	4086.4	4227.7
2,4-D	2008	05	047	6808.6	6843.8
2,4-D	2008	05	049	9918.8	9918.8
2,4-D	2008	05	051	655.5	655.5
2,4-D	2008	05	053	555.3	555.9
2,4-D	2008	05	055	4073.4	5005
2,4-D	2008	05	057	27994.8	28001.4
2,4-D	2008	05	059	1069.6	1076.7
2,4-D	2008	05	061	17466.6	17466.6
2,4-D	2008	05	063	9378.8	9852.3
2,4-D	2008	05	065	8118.4	8118.5
2,4-D	2008	05	067	4651.2	6694.1
2,4-D	2008	05	069	1355.5	10223.9
2,4-D	2008	05	071	4232	4275.9
2,4-D	2008	05	073	12206.6	13192.5
2,4-D	2008	05	075	6584.5	7748.8
2,4-D	2008	05	077	3993.8	4207.4
2,4-D	2008	05	079	1331.9	5950.9
2,4-D	2008	05	081	17273.4	17683.3
2,4-D	2008	05	083	6560	6634.7
2,4-D	2008	05	085	3357	4485.6
2,4-D	2008	05	087	10272.6	10272.6
2,4-D	2008	05	089	6864.4	6864.4
2,4-D	2008	05	091	17211.2	18497.9
2,4-D	2008	05	093	6151.2	9201.3
2,4-D	2008	05	095	3243.6	3359.3
2,4-D	2008	05	099	2818.6	2818.6
2,4-D	2008	05	101	4783.9	4783.9
2,4-D	2008	05	103	1133.3	1133.4
2,4-D	2008	05	105	1032.2	1086
2,4-D	2008	05	107	5187.1	5373.7
2,4-D	2008	05	109	11736.4	11736.4
2,4-D	2008	05	111	4832.2	7235.1
2,4-D	2008	05	113	5607.2	5607.2
2,4-D	2008	05	115	5909.7	6018.8
2,4-D	2008	05	117	2335.3	2889
2,4-D	2008	05	119	2306.8	2732.1
2,4-D	2008	05	121	8923.5	9423.5
2,4-D	2008	05	123	3363.5	3757.4
2,4-D	2008	05	125	626.3	626.7
2,4-D	2008	05	127	3986.5	3986.5
2,4-D	2008	05	129	8820.9	8820.9
2,4-D	2008	05	131	4722.8	4757.6
2,4-D	2008	05	133	15582.7	15583.2
2,4-D	2008	05	135	8274.2	8274.2
2,4-D	2008	05	137	6127.7	6127.7
2,4-D	2008	05	139	1397.7	1397.7
2,4-D	2008	05	141	4007	4007
2,4-D	2008	05	143	11943.4	11943.4
2,4-D	2008	05	145	12215.4	12761.3
2,4-D	2008	05	147	3096	3264.3
2,4-D	2008	05	149	6020.4	6150.6
2,4-D	2008	06	001	257.6	257.6
2,4-D	2008	06	005	71.4	71.4
2,4-D	2008	06	007	6811.3	6811.3
2,4-D	2008	06	009	5.8	5.8
2,4-D	2008	06	011	2957.8	2957.8
2,4-D	2008	06	013	425.5	425.5
2,4-D	2008	06	017	6.6	6.6
