COMPOUND	YEAR	STATE_FIPS_CODE	COUNTY_FIPS_CODE	EPEST_LOW_KG	EPEST_HIGH_KG
2,4-D	2005	01	001	1257.6	1358.9
2,4-D	2005	01	003	752.8	2377.5
2,4-D	2005	01	005	2712.7	2895.3
2,4-D	2005	01	007	1954.4	1960
2,4-D	2005	01	009	6725.2	7046.5
2,4-D	2005	01	011	851.1	981.6
2,4-D	2005	01	013	132.4	360.6
2,4-D	2005	01	015	2594.6	2985.8
2,4-D	2005	01	017	5110.5	5120.9
2,4-D	2005	01	019	2820.7	4629.9
2,4-D	2005	01	021	4957.7	5981.9
2,4-D	2005	01	023	58.7	78.8
2,4-D	2005	01	025	65.4	160.2
2,4-D	2005	01	027	5853.7	5864
2,4-D	2005	01	029	1904.4	1940.6
2,4-D	2005	01	031	3691.2	3906.5
2,4-D	2005	01	033	1583.7	2235.3
2,4-D	2005	01	035	111.2	556.9
2,4-D	2005	01	037	1809.8	1827
2,4-D	2005	01	039	3940	4123.1
2,4-D	2005	01	041	2323.5	2406.6
2,4-D	2005	01	043	10056.3	10436
2,4-D	2005	01	045	2060.9	2190.3
2,4-D	2005	01	047	2285.1	2434.7
2,4-D	2005	01	049	9204.2	10178.2
2,4-D	2005	01	051	1520	1639.7
2,4-D	2005	01	053	493.2	1596
2,4-D	2005	01	055	3682.2	4157.5
2,4-D	2005	01	057	2913.8	2994.9
2,4-D	2005	01	059	2019.9	2125.5
2,4-D	2005	01	061	4778.1	5065.4
2,4-D	2005	01	063	839.9	873.1
2,4-D	2005	01	065	1840.6	1928.9
2,4-D	2005	01	067	3362.9	3509.3
2,4-D	2005	01	069	4297.9	4469.1
2,4-D	2005	01	071	6355.2	8552.2
2,4-D	2005	01	073	2366.4	2370.7
2,4-D	2005	01	075	2601.9	2637.5
2,4-D	2005	01	077	3038	3816.1
2,4-D	2005	01	079	2672.7	3664.1
2,4-D	2005	01	081	3636.4	3651.9
2,4-D	2005	01	083	2780.7	3620.6
2,4-D	2005	01	085	2528.8	2727.9
2,4-D	2005	01	087	949.3	1112
2,4-D	2005	01	089	2106.3	3313
2,4-D	2005	01	091	1843	1888.8
2,4-D	2005	01	093	1228.1	1440.8
2,4-D	2005	01	095	6534.3	7002.6
2,4-D	2005	01	097	260.2	1262.2
2,4-D	2005	01	099	331.1	1512.2
2,4-D	2005	01	101	2354.1	2463.8
2,4-D	2005	01	103	2123	2512.9
2,4-D	2005	01	105	1306	1375.2
2,4-D	2005	01	107	5039.4	5119
2,4-D	2005	01	109	3170.7	3346.6
2,4-D	2005	01	111	6944.5	6960
2,4-D	2005	01	113	1527.3	1582.7
2,4-D	2005	01	115	2651.4	2654.7
2,4-D	2005	01	117	3755.2	3805.5
2,4-D	2005	01	119	1586.3	1619.1
2,4-D	2005	01	121	6290.6	6495.9
2,4-D	2005	01	123	3139.9	3155
2,4-D	2005	01	125	4105.7	4208.5
2,4-D	2005	01	127	3585.3	3590.8
2,4-D	2005	01	129	165.6	284.4
2,4-D	2005	01	131	182.8	398.8
2,4-D	2005	01	133	906.5	912.9
2,4-D	2005	04	001	4713.5	4716.3
2,4-D	2005	04	003	292.1	5445.7
2,4-D	2005	04	005	6192.2	6192.6
2,4-D	2005	04	007	0.4	1.1
2,4-D	2005	04	009	28.3	5414.7
2,4-D	2005	04	011	7.7	108.7
2,4-D	2005	04	012	165	474.8
2,4-D	2005	04	013	858.8	1921.5
2,4-D	2005	04	015	791.1	799.2
2,4-D	2005	04	017	4141.5	4144.2
2,4-D	2005	04	019	189.9	12555
2,4-D	2005	04	021	546.7	4190.3
2,4-D	2005	04	023		645.5
2,4-D	2005	04	025	722.2	724.1
2,4-D	2005	04	027	342.6	577.7
2,4-D	2005	05	001	5839.7	7564.4
2,4-D	2005	05	003	868.3	2866.9
2,4-D	2005	05	005	2712.8	2712.8
2,4-D	2005	05	007	13265.7	13311.2
2,4-D	2005	05	009	15378.7	15380.3
2,4-D	2005	05	011	3839.6	3839.6
2,4-D	2005	05	013	2920.6	2920.6
2,4-D	2005	05	015	14338.9	14347.1
2,4-D	2005	05	017	901.6	7664.5
2,4-D	2005	05	019	14993	15224.6
2,4-D	2005	05	021	6586.7	6776.2
