COMPOUND	YEAR	STATE_FIPS_CODE	COUNTY_FIPS_CODE	EPEST_LOW_KG	EPEST_HIGH_KG
2,4-D	1994	01	001	645.1	916.4
2,4-D	1994	01	003	2942.6	3716.5
2,4-D	1994	01	005	897	1196.4
2,4-D	1994	01	007	173.5	340.8
2,4-D	1994	01	009	1616.7	1749.8
2,4-D	1994	01	011	1781.3	1945.7
2,4-D	1994	01	013	910.3	1064.4
2,4-D	1994	01	015	852.3	1046.4
2,4-D	1994	01	017	275.2	335.5
2,4-D	1994	01	019	914.6	1240.8
2,4-D	1994	01	021	317	372.8
2,4-D	1994	01	023	287.6	357.4
2,4-D	1994	01	025	263.4	301.4
2,4-D	1994	01	027	249.1	311.7
2,4-D	1994	01	029	8440.6	8503.2
2,4-D	1994	01	031	1335.1	1843.8
2,4-D	1994	01	033	118.1	233
2,4-D	1994	01	035	721	868.7
2,4-D	1994	01	037	106.4	283.2
2,4-D	1994	01	039	728.2	1130
2,4-D	1994	01	041	447.7	584.8
2,4-D	1994	01	043	3257.1	3483.4
2,4-D	1994	01	045	1532.9	1829.1
2,4-D	1994	01	047	1540.4	1917.1
2,4-D	1994	01	049	2746	3065.1
2,4-D	1994	01	051	757.2	863.7
2,4-D	1994	01	053	1599.4	1856.2
2,4-D	1994	01	055	1149.8	1269.8
2,4-D	1994	01	057	178.8	218.9
2,4-D	1994	01	059	285.4	414.4
2,4-D	1994	01	061	1476.6	2228.7
2,4-D	1994	01	063	2378.7	2532.4
2,4-D	1994	01	065	1652.4	1970.6
2,4-D	1994	01	067	1811.8	2525.9
2,4-D	1994	01	069	2523	3648.3
2,4-D	1994	01	071	2187.1	2776.3
2,4-D	1994	01	073	155.9	172.5
2,4-D	1994	01	075	195.7	246.4
2,4-D	1994	01	077	232.5	417.9
2,4-D	1994	01	079	348.8	499.9
2,4-D	1994	01	081	243.8	291.2
2,4-D	1994	01	083	336.6	481.5
2,4-D	1994	01	085	2080.3	2270.2
2,4-D	1994	01	087	650.1	827.8
2,4-D	1994	01	089	260.8	528.8
2,4-D	1994	01	091	1897.4	2125.2
2,4-D	1994	01	093	93.6	220.2
2,4-D	1994	01	095	2418.3	2617.8
2,4-D	1994	01	097	1113.2	1367.8
2,4-D	1994	01	099	858.9	1254.5
2,4-D	1994	01	101	2020.2	2216.1
2,4-D	1994	01	103	188.3	372.1
2,4-D	1994	01	105	764.2	970.2
2,4-D	1994	01	107	328.7	429.5
2,4-D	1994	01	109	1038.7	1284.2
2,4-D	1994	01	111	339	386
2,4-D	1994	01	113	252.6	397.6
2,4-D	1994	01	115	886	947.4
2,4-D	1994	01	117	255.8	297
2,4-D	1994	01	119	1467.7	1617.4
2,4-D	1994	01	121	373	522.1
2,4-D	1994	01	123	217	264.8
2,4-D	1994	01	125	273.5	344.8
2,4-D	1994	01	127	193.8	216.6
2,4-D	1994	01	129	397.6	669.5
2,4-D	1994	01	131	445.3	629.2
2,4-D	1994	01	133	152.6	201.7
2,4-D	1994	04	001	14202.1	14686.6
2,4-D	1994	04	003	450	1845.8
2,4-D	1994	04	005	6797.5	7544.5
2,4-D	1994	04	007	31.2	72.8
