COMPOUND	YEAR	STATE_FIPS_CODE	COUNTY_FIPS_CODE	EPEST_LOW_KG	EPEST_HIGH_KG
2,4-D	2004	01	001	2421	2551.8
2,4-D	2004	01	003	499.1	2729
2,4-D	2004	01	005	1651.9	3019
2,4-D	2004	01	007	1883.3	1890.9
2,4-D	2004	01	009	8492.7	8633.4
2,4-D	2004	01	011	2262.5	2341.2
2,4-D	2004	01	013	252.4	666.7
2,4-D	2004	01	015	3339.4	3484.7
2,4-D	2004	01	017	4731.1	4746.4
2,4-D	2004	01	019	3411.6	3913
2,4-D	2004	01	021	4601.5	4995.1
2,4-D	2004	01	023	138.7	189.3
2,4-D	2004	01	025	161.7	235.1
2,4-D	2004	01	027	5622.8	5635.1
2,4-D	2004	01	029	2415.1	2514.3
2,4-D	2004	01	031	1640.5	4123.9
2,4-D	2004	01	033	2428.7	2869
2,4-D	2004	01	035	241.5	657.6
2,4-D	2004	01	037	1684.4	1694
2,4-D	2004	01	039	1976.7	3495.4
2,4-D	2004	01	041	1514.8	2557.8
2,4-D	2004	01	043	13061.9	13365.3
2,4-D	2004	01	045	902.8	2816.8
2,4-D	2004	01	047	5370	5779.3
2,4-D	2004	01	049	11434.2	12290.7
2,4-D	2004	01	051	2491.7	2665.9
2,4-D	2004	01	053	251.1	2512.4
2,4-D	2004	01	055	4764.5	4927.5
2,4-D	2004	01	057	2589.6	2834
2,4-D	2004	01	059	3755.7	3866.3
2,4-D	2004	01	061	2198	5146.6
2,4-D	2004	01	063	2231.2	2340.8
2,4-D	2004	01	065	4489	4661.9
2,4-D	2004	01	067	1202.4	3300.4
2,4-D	2004	01	069	1391.1	5316.1
2,4-D	2004	01	071	7858.8	9881.9
2,4-D	2004	01	073	2345.1	2348.3
2,4-D	2004	01	075	2339.7	2452.6
2,4-D	2004	01	077	5146.3	5833.9
2,4-D	2004	01	079	4355.8	5067.1
2,4-D	2004	01	081	3140.6	3221
2,4-D	2004	01	083	4030	4855
2,4-D	2004	01	085	6867.7	7012.3
2,4-D	2004	01	087	2116.6	2348.3
2,4-D	2004	01	089	2743.7	3781.8
2,4-D	2004	01	091	4144.8	4253.1
2,4-D	2004	01	093	2204.3	2364.6
2,4-D	2004	01	095	8430.3	8769.1
2,4-D	2004	01	097	312.9	1668.4
2,4-D	2004	01	099	255.5	1743.4
2,4-D	2004	01	101	5740.8	5823.7
2,4-D	2004	01	103	3526.6	4162.3
2,4-D	2004	01	105	3292.5	3463.9
2,4-D	2004	01	107	4845.5	5074.8
2,4-D	2004	01	109	1975.9	3120.4
2,4-D	2004	01	111	6426	6451.3
2,4-D	2004	01	113	943.8	1224.9
2,4-D	2004	01	115	3577.4	3582.1
2,4-D	2004	01	117	3117.3	3320.3
2,4-D	2004	01	119	4217.3	4286.6
2,4-D	2004	01	121	5184.1	5745.9
2,4-D	2004	01	123	2693.5	2743.7
2,4-D	2004	01	125	3253.8	3559.9
2,4-D	2004	01	127	3341.4	3349.4
2,4-D	2004	01	129	259.3	591.5
2,4-D	2004	01	131	508.5	785.1
2,4-D	2004	01	133	1733.7	1739.5
2,4-D	2004	04	001	3.6	6753.2
2,4-D	2004	04	003	1133.8	1830.6
2,4-D	2004	04	005	0.5	8896
2,4-D	2004	04	007	0.8	1.3
2,4-D	2004	04	009	257.5	405
2,4-D	2004	04	011	49	62.8
2,4-D	2004	04	012	1527.7	1689.3
2,4-D	2004	04	013	4683.4	5480.2
2,4-D	2004	04	015	112	1269.2
2,4-D	2004	04	017	3.8	5702.7
2,4-D	2004	04	019	1069.3	1533.5
2,4-D	2004	04	021	5325.4	5870.6
2,4-D	2004	04	023		19.1
2,4-D	2004	04	025	18.9	1027.4
2,4-D	2004	04	027	6505	6766.8
2,4-D	2004	05	001	7491	30488.8
2,4-D	2004	05	003	3120.1	5028.1
2,4-D	2004	05	005	328.9	328.9
2,4-D	2004	05	007	12268.7	12272
2,4-D	2004	05	009	14204.1	14204.1
2,4-D	2004	05	011	2135.6	2135.6
2,4-D	2004	05	013	1891.2	1891.2
2,4-D	2004	05	015	12863.2	12863.2
2,4-D	2004	05	017	1973	5477.5
2,4-D	2004	05	019	8715.5	8715.5
2,4-D	2004	05	021	9547.3	10586.7
2,4-D	2004	05	023	334.8	334.8
2,4-D	2004	05	025	3137.8	3137.8
2,4-D	2004	05	027	5994.2	5994.2
2,4-D	2004	05	029	6542.2	7104.2
2,4-D	2004	05	031	16919.7	17709.6
2,4-D	2004	05	033	4580.9	4942.1
2,4-D	2004	05	035	5779.9	29612.8
2,4-D	2004	05	037	6316	25521.4
2,4-D	2004	05	039	1645.2	1645.2
2,4-D	2004	05	041	4620.5	8412.4
2,4-D	2004	05	043	1410.7	3278.6
2,4-D	2004	05	045	8844.6	9189
2,4-D	2004	05	047	7627	7670.7
2,4-D	2004	05	049	794.3	794.3
2,4-D	2004	05	051	2312.1	2312.1
2,4-D	2004	05	053	1742.7	1742.7
2,4-D	2004	05	055	7755.3	8445.5
2,4-D	2004	05	057	10790.9	10834.4
2,4-D	2004	05	059	3463.8	3529.2
2,4-D	2004	05	061	5622.9	5626.4
2,4-D	2004	05	063	12370.7	12674.2
2,4-D	2004	05	065	548.7	548.7
2,4-D	2004	05	067	7257.1	8570.9
2,4-D	2004	05	069	3008.6	7758
2,4-D	2004	05	071	3941.4	4043
2,4-D	2004	05	073	8116.2	10233.8
2,4-D	2004	05	075	9439.8	10209
2,4-D	2004	05	077	7554.3	25096.6
2,4-D	2004	05	079	2350.5	5185.8
2,4-D	2004	05	081	7971.2	8965.8
2,4-D	2004	05	083	7919.5	8103.1
2,4-D	2004	05	085	7613.8	22951
2,4-D	2004	05	087	10868.5	10868.5
2,4-D	2004	05	089	455.4	455.4
2,4-D	2004	05	091	7841.4	11541.7
2,4-D	2004	05	093	28854.9	30285.1
2,4-D	2004	05	095	4279	17062.2
2,4-D	2004	05	097	2901.4	2901.4
2,4-D	2004	05	099	9016.7	9016.7
2,4-D	2004	05	101	4600	4600
2,4-D	2004	05	103	3201	3201
2,4-D	2004	05	105	2401	2536.3
2,4-D	2004	05	107	7370.1	33013.9
2,4-D	2004	05	109	3720.5	3731.2
2,4-D	2004	05	111	13434.5	14806.5
2,4-D	2004	05	113	6440.7	6440.7
2,4-D	2004	05	115	5571.8	5854.6
2,4-D	2004	05	117	4574.5	19535.4
2,4-D	2004	05	119	2744.8	3664.6
2,4-D	2004	05	121	9985.9	10326.8
2,4-D	2004	05	123	5171.5	23205
2,4-D	2004	05	125	2176.8	2181.2
2,4-D	2004	05	127	4595.5	4595.5
2,4-D	2004	05	129	542.3	542.3
2,4-D	2004	05	131	5446.4	5543.5
2,4-D	2004	05	133	5659.6	5668.7
2,4-D	2004	05	135	518.9	518.9
2,4-D	2004	05	137	369.2	369.2
2,4-D	2004	05	139	3568.2	3568.2
2,4-D	2004	05	141	396	396
2,4-D	2004	05	143	13627.4	13627.4
2,4-D	2004	05	145	12624	13060.6
2,4-D	2004	05	147	4713.9	21096.6
2,4-D	2004	05	149	6762.6	7011.6
2,4-D	2004	06	001	42.7	42.7
2,4-D	2004	06	005	557.5	557.5
2,4-D	2004	06	007	8366.5	8366.5
2,4-D	2004	06	009	250.2	250.2
2,4-D	2004	06	011	3063.6	3063.6
2,4-D	2004	06	013	669.9	669.9
2,4-D	2004	06	015	383.9	383.9
2,4-D	2004	06	017	20.3	20.3
2,4-D	2004	06	019	13283.5	13283.5
2,4-D	2004	06	021	8382	8382
2,4-D	2004	06	023	2896.8	2896.8
2,4-D	2004	06	025	15420.3	15420.3
2,4-D	2004	06	029	3669.7	3669.7
2,4-D	2004	06	031	15861.8	15861.8
2,4-D	2004	06	033	298.5	298.5
2,4-D	2004	06	035	2167.5	2167.5
2,4-D	2004	06	037	867.9	867.9
2,4-D	2004	06	039	2652.1	2652.1
2,4-D	2004	06	041	309.2	309.2
2,4-D	2004	06	043	65	65
2,4-D	2004	06	045	177.7	177.7
2,4-D	2004	06	047	14562.9	14562.9
2,4-D	2004	06	049	5105.7	5105.7
2,4-D	2004	06	053	633.9	633.9
2,4-D	2004	06	055	117.6	117.6
2,4-D	2004	06	057	5.6	5.6
2,4-D	2004	06	059	161.6	161.6
2,4-D	2004	06	061	521.3	521.3
2,4-D	2004	06	063	104.1	104.1
2,4-D	2004	06	065	6647.8	6647.8
2,4-D	2004	06	067	6818.9	6818.9
2,4-D	2004	06	069	1198.6	1198.6
2,4-D	2004	06	071	824.3	824.3
2,4-D	2004	06	073	208.5	208.5
2,4-D	2004	06	077	17114.8	17114.8
2,4-D	2004	06	079	5152.2	5152.2
2,4-D	2004	06	081	584.8	584.8
2,4-D	2004	06	083	1039.1	1039.1
2,4-D	2004	06	085	213.7	213.7
2,4-D	2004	06	089	1971.3	1971.3
2,4-D	2004	06	091	45.3	45.3
2,4-D	2004	06	093	6066.7	6066.7
2,4-D	2004	06	095	12183.8	12183.8
2,4-D	2004	06	097	785.2	785.2
2,4-D	2004	06	099	12341.8	12341.8
2,4-D	2004	06	101	3706.6	3706.6
2,4-D	2004	06	103	2270.1	2270.1
2,4-D	2004	06	105	17.6	17.6
2,4-D	2004	06	107	11797.3	11797.3
2,4-D	2004	06	109	499.7	499.7
2,4-D	2004	06	111	358.1	358.1
2,4-D	2004	06	113	9230.6	9230.6
2,4-D	2004	06	115	487.4	487.4
2,4-D	2004	08	001	23411.2	23800.7
2,4-D	2004	08	003	669.9	1271
2,4-D	2004	08	005	7063.9	7105.6
2,4-D	2004	08	007	223.1	243.2
2,4-D	2004	08	009	80415.3	80861
2,4-D	2004	08	011	11200.6	11823.5
2,4-D	2004	08	013	1077.9	1223
2,4-D	2004	08	015	87.3	93.7
2,4-D	2004	08	017	19487.1	19681.9
2,4-D	2004	08	019	0.2	0.2
2,4-D	2004	08	021	443.8	879.8
2,4-D	2004	08	023	202.8	404.9
2,4-D	2004	08	025	2239.5	2538.3
2,4-D	2004	08	027	627.9	698.9
2,4-D	2004	08	029	721.2	785.1
2,4-D	2004	08	031	108.2	108.2
2,4-D	2004	08	033	2606.6	3352
2,4-D	2004	08	035	288	355.4
2,4-D	2004	08	037	9.1	16.4
2,4-D	2004	08	039	3922.6	4094.1
2,4-D	2004	08	041	459.9	650.5
2,4-D	2004	08	043	365.8	553.8
2,4-D	2004	08	045	826.5	1034.3
2,4-D	2004	08	047	1.2	1.2
2,4-D	2004	08	049	40	42.8
2,4-D	2004	08	051	11.5	14.3
2,4-D	2004	08	053	5.2	5.2
2,4-D	2004	08	055	276.5	651.6
2,4-D	2004	08	057	30.1	31.1
2,4-D	2004	08	059	133.4	143.1
2,4-D	2004	08	061	25893.7	25973.3
2,4-D	2004	08	063	38248.7	38876.3
2,4-D	2004	08	065	1	1
2,4-D	2004	08	067	1443	1696.9
2,4-D	2004	08	069	2247	2500.5
2,4-D	2004	08	071	3684.5	5255.9
2,4-D	2004	08	073	17866	17989.4
2,4-D	2004	08	075	27905.6	28387.8
2,4-D	2004	08	077	1365.6	1433.4
2,4-D	2004	08	079		0.4
2,4-D	2004	08	081	2315.1	2361.4
2,4-D	2004	08	083	2600	2965.2
2,4-D	2004	08	085	1150.1	1168.2
2,4-D	2004	08	087	12738.8	13084.5
2,4-D	2004	08	089	2615.7	3211.8
2,4-D	2004	08	091	188	188.9
2,4-D	2004	08	093	24.9	25.3
2,4-D	2004	08	095	14923.9	15894.9
2,4-D	2004	08	097	1.7	5.4
2,4-D	2004	08	099	46911.9	47612.5
2,4-D	2004	08	101	2906.4	4016.6
2,4-D	2004	08	103	412	427.4
2,4-D	2004	08	105	952.7	1864.1
2,4-D	2004	08	107	1551.9	1565.5
2,4-D	2004	08	109	1080.9	2413.2
2,4-D	2004	08	111	48.3	49.2
2,4-D	2004	08	113	450.9	493.3
2,4-D	2004	08	115	14741	14850.7
2,4-D	2004	08	117	2.5	2.5
2,4-D	2004	08	119	5.9	6.6
2,4-D	2004	08	121	32374.6	32885.7
2,4-D	2004	08	123	27707.3	28752.9
2,4-D	2004	08	125	24489.1	26902.5
2,4-D	2004	09	001	24.7	192.7
2,4-D	2004	09	003	164.1	654.2
2,4-D	2004	09	005	141	1429.6
2,4-D	2004	09	007	32.8	316.2
2,4-D	2004	09	009	89.5	404.5
2,4-D	2004	09	011	127.9	892.7
2,4-D	2004	09	013	131.2	498.3
2,4-D	2004	09	015	153.8	732.1
2,4-D	2004	10	001	6338.6	8935.4
2,4-D	2004	10	003	618.6	1595.9
2,4-D	2004	10	005	5448.5	5862.8
2,4-D	2004	12	001	1775	2060.5
2,4-D	2004	12	003	46.6	73.3
2,4-D	2004	12	005		36
2,4-D	2004	12	007	229.7	232.7
2,4-D	2004	12	009	1119.4	2314.1
2,4-D	2004	12	011	61.3	145.6
2,4-D	2004	12	013	109.3	738.5
2,4-D	2004	12	015	2891	3435.2
2,4-D	2004	12	017	314.1	314.1
2,4-D	2004	12	019	332	332.3
2,4-D	2004	12	021	5576.4	7172.1
2,4-D	2004	12	023	216.7	469.3
