COMPOUND	YEAR	STATE_FIPS_CODE	COUNTY_FIPS_CODE	EPEST_LOW_KG	EPEST_HIGH_KG
2,4-D	2007	01	001	1134.2	1210.1
2,4-D	2007	01	003	3052.9	3374.5
2,4-D	2007	01	005	4046.1	4262.8
2,4-D	2007	01	007	720.2	731.9
2,4-D	2007	01	009	13178	13272.2
2,4-D	2007	01	011	854.2	1036.9
2,4-D	2007	01	013	550.1	602.2
2,4-D	2007	01	015	4744.4	4804.1
2,4-D	2007	01	017	2002.5	2022.7
2,4-D	2007	01	019	5585.4	5983.6
2,4-D	2007	01	021	2126.2	2136
2,4-D	2007	01	023	235	234.9
2,4-D	2007	01	025	298.7	301.2
2,4-D	2007	01	027	2169.1	2170.6
2,4-D	2007	01	029	3734.6	3743.2
2,4-D	2007	01	031	5187.9	5368.6
2,4-D	2007	01	033	2513.5	2668.8
2,4-D	2007	01	035	519.5	599.6
2,4-D	2007	01	037	710.2	711.2
2,4-D	2007	01	039	4923.3	5181.2
2,4-D	2007	01	041	3750.8	3826.9
2,4-D	2007	01	043	18711.3	18768.5
2,4-D	2007	01	045	2891.7	2998.5
2,4-D	2007	01	047	2206.8	2495.8
2,4-D	2007	01	049	18083.6	18216.6
2,4-D	2007	01	051	1930.3	2083.7
2,4-D	2007	01	053	1713.7	1901
2,4-D	2007	01	055	6983.7	7051.9
2,4-D	2007	01	057	974.2	992.9
2,4-D	2007	01	059	3795.7	3811.7
2,4-D	2007	01	061	5603.6	5772
2,4-D	2007	01	063	905.7	964.6
2,4-D	2007	01	065	2137.1	2263.7
2,4-D	2007	01	067	4335.7	4477.5
2,4-D	2007	01	069	5269.8	5410.8
2,4-D	2007	01	071	12526.3	12859.6
2,4-D	2007	01	073	829.8	830.2
2,4-D	2007	01	075	1079.2	1095.8
2,4-D	2007	01	077	5818.8	6061.5
2,4-D	2007	01	079	4633.2	4897.3
2,4-D	2007	01	081	1361.1	1404.2
2,4-D	2007	01	083	4794.9	5665
2,4-D	2007	01	085	2490.2	2737.7
2,4-D	2007	01	087	949.5	1152.8
2,4-D	2007	01	089	3599.7	4240.4
2,4-D	2007	01	091	2279.3	2397.9
2,4-D	2007	01	093	2348.8	2432.3
2,4-D	2007	01	095	12219.5	12275.3
2,4-D	2007	01	097	1207.6	1267.5
2,4-D	2007	01	099	1356	1436.2
2,4-D	2007	01	101	2723.3	2861.5
2,4-D	2007	01	103	3848	4010.1
2,4-D	2007	01	105	1452.7	1545.1
2,4-D	2007	01	107	1925.2	1934.2
2,4-D	2007	01	109	5030.8	5204.2
2,4-D	2007	01	111	2732.1	2735.3
2,4-D	2007	01	113	1829.5	1894
2,4-D	2007	01	115	4684.6	4684.7
2,4-D	2007	01	117	1224.8	1235.1
2,4-D	2007	01	119	1694	1723.4
2,4-D	2007	01	121	2297.6	2350.7
2,4-D	2007	01	123	1224.6	1234.7
2,4-D	2007	01	125	1549.6	1585.8
2,4-D	2007	01	127	1395	1395.8
2,4-D	2007	01	129	624.7	649.8
2,4-D	2007	01	131	728.1	770.2
2,4-D	2007	01	133	1654.5	1654.4
2,4-D	2007	04	001	226832.6	226832.9
2,4-D	2007	04	003	3085.8	2051.3
2,4-D	2007	04	005	298230.1	298230.7
2,4-D	2007	04	007	0.3	0.5
2,4-D	2007	04	009	3043.7	1864.8
2,4-D	2007	04	011	65.8	40
2,4-D	2007	04	012	96	231.7
2,4-D	2007	04	013	844.1	2944.4
2,4-D	2007	04	015	37183.2	37184.5
2,4-D	2007	04	017	191058.9	191059.9
2,4-D	2007	04	019	6930.2	4273.4
2,4-D	2007	04	021	2285.2	3339
2,4-D	2007	04	023	283.9	163.4
2,4-D	2007	04	025	33762.9	33767.2
2,4-D	2007	04	027	453.5	1084.9
2,4-D	2007	05	001	4210.8	6282.6
2,4-D	2007	05	003	4126.3	8615.6
2,4-D	2007	05	005	9583.7	9583.7
