COMPOUND	YEAR	STATE_FIPS_CODE	COUNTY_FIPS_CODE	EPEST_LOW_KG	EPEST_HIGH_KG
2,4-D	2006	01	001	2038.9	2124.7
2,4-D	2006	01	003	1988.4	3068.3
2,4-D	2006	01	005	1848.9	1963.8
2,4-D	2006	01	007	438.8	446
2,4-D	2006	01	009	6141.2	6530
2,4-D	2006	01	011	1477.1	1512.4
2,4-D	2006	01	013	862.3	1152.2
2,4-D	2006	01	015	2490.3	2901.6
2,4-D	2006	01	017	1185.4	1196.3
2,4-D	2006	01	019	3091	4842.3
2,4-D	2006	01	021	1256.3	1582.4
2,4-D	2006	01	023	476.9	488.9
2,4-D	2006	01	025	503.3	627.6
2,4-D	2006	01	027	1318.3	1326.7
2,4-D	2006	01	029	1713.7	1755.8
2,4-D	2006	01	031	2553.2	2798.7
2,4-D	2006	01	033	4879.5	5381.2
2,4-D	2006	01	035	747.6	1251.3
2,4-D	2006	01	037	418.9	427.3
2,4-D	2006	01	039	2324.3	2404.6
2,4-D	2006	01	041	1523.9	1605.3
2,4-D	2006	01	043	8990.3	9406.3
2,4-D	2006	01	045	1486	1564.5
2,4-D	2006	01	047	4300.1	4386.4
2,4-D	2006	01	049	8972	10047.8
2,4-D	2006	01	051	3048.5	3149
2,4-D	2006	01	053	968.9	3359.8
2,4-D	2006	01	055	3272.4	3777
2,4-D	2006	01	057	929.7	1133.9
2,4-D	2006	01	059	6474.2	6552.9
2,4-D	2006	01	061	3156.5	3271.5
2,4-D	2006	01	063	1594.1	1610
2,4-D	2006	01	065	3470.8	3574.1
2,4-D	2006	01	067	2451.9	2462.6
2,4-D	2006	01	069	3230.2	3296.2
2,4-D	2006	01	071	6444.1	8939.4
2,4-D	2006	01	073	517.8	521.3
2,4-D	2006	01	075	624.5	770.3
2,4-D	2006	01	077	9923.9	10644.1
2,4-D	2006	01	079	8374.8	9156.2
2,4-D	2006	01	081	1096.3	1112.2
2,4-D	2006	01	083	8937.4	10064.6
2,4-D	2006	01	085	4163.4	4272.7
2,4-D	2006	01	087	1816.6	1963.6
2,4-D	2006	01	089	6730.5	7974.1
2,4-D	2006	01	091	3629.3	3623.4
2,4-D	2006	01	093	4012.8	4219.7
2,4-D	2006	01	095	6116.6	6565.3
2,4-D	2006	01	097	1151.2	2043.1
2,4-D	2006	01	099	929	2992.5
2,4-D	2006	01	101	4233.4	4288.6
2,4-D	2006	01	103	6878.7	7370.4
2,4-D	2006	01	105	2471.1	2517.7
2,4-D	2006	01	107	1183.1	1500.2
2,4-D	2006	01	109	2177.2	2226
2,4-D	2006	01	111	1615.2	1637.7
2,4-D	2006	01	113	878.6	907.9
2,4-D	2006	01	115	2251.7	2255.7
2,4-D	2006	01	117	1364.4	1535.5
2,4-D	2006	01	119	2756.3	2790.8
2,4-D	2006	01	121	2265.4	2787.1
2,4-D	2006	01	123	900.1	923.1
2,4-D	2006	01	125	1455.7	1655.5
2,4-D	2006	01	127	828.8	835.9
2,4-D	2006	01	129	834.1	939.4
2,4-D	2006	01	131	1311.3	1597.5
2,4-D	2006	01	133	2867.3	2869
2,4-D	2006	04	001	32423.1	32423.4
2,4-D	2006	04	003	17078	17084.6
2,4-D	2006	04	005	42695.4	42696.1
2,4-D	2006	04	007	0.2	0.5
2,4-D	2006	04	009	17785.7	17788.4
2,4-D	2006	04	011	344	344.1
2,4-D	2006	04	012	183.1	183.1
2,4-D	2006	04	013	3283.3	3396.1
2,4-D	2006	04	015	5392.9	5393.9
2,4-D	2006	04	017	27363	27364
2,4-D	2006	04	019	40812.7	40813.3
2,4-D	2006	04	021	12018.8	12098.5
2,4-D	2006	04	023	1896.2	1899.7
2,4-D	2006	04	025	4832.1	4837.2
2,4-D	2006	04	027	572.3	753.8
2,4-D	2006	05	001	3217.5	11915.8
2,4-D	2006	05	003	2240.8	5993.6
2,4-D	2006	05	005	1601.2	1601.2
2,4-D	2006	05	007	14395.9	14399.5
2,4-D	2006	05	009	16657.8	16657.8
2,4-D	2006	05	011	2792.5	2792.5
2,4-D	2006	05	013	1835.3	1835.3
2,4-D	2006	05	015	15962.5	15962.5
2,4-D	2006	05	017	1543.8	13625.9
2,4-D	2006	05	019	10538.5	10903.6
2,4-D	2006	05	021	10537.3	10638.6
2,4-D	2006	05	023	1583	1587.3
2,4-D	2006	05	025	3947	3947
2,4-D	2006	05	027	6764.5	6764.5
2,4-D	2006	05	029	6126.3	6606.5
2,4-D	2006	05	031	11882.2	11959.2
2,4-D	2006	05	033	1934	2407.3
2,4-D	2006	05	035	2516	11414.8
2,4-D	2006	05	037	2929.4	10041.1
2,4-D	2006	05	039	1837.8	1895.4
2,4-D	2006	05	041	3231.1	12574.6
2,4-D	2006	05	043	1062.2	4570.1
2,4-D	2006	05	045	7868.9	8056.8
2,4-D	2006	05	047	3300.1	3358.7
2,4-D	2006	05	049	3365	3365.7
2,4-D	2006	05	051	1963	1963
2,4-D	2006	05	053	1530.8	1530.8
2,4-D	2006	05	055	8482.2	8536
2,4-D	2006	05	057	15254.3	15276
2,4-D	2006	05	059	3179.3	3247.8
2,4-D	2006	05	061	9514	9514
2,4-D	2006	05	063	19123.9	19192.5
2,4-D	2006	05	065	2407.4	2407.4
2,4-D	2006	05	067	8975.5	9218.2
2,4-D	2006	05	069	1966.3	13338.4
2,4-D	2006	05	071	1903.7	2038.5
2,4-D	2006	05	073	7225	7668.5
2,4-D	2006	05	075	12435.7	12530.7
2,4-D	2006	05	077	3821.3	8686.1
2,4-D	2006	05	079	1764	8236.4
2,4-D	2006	05	081	9518.4	9860.8
2,4-D	2006	05	083	3322	3578.2
2,4-D	2006	05	085	2987.4	10192.8
2,4-D	2006	05	087	13546.6	13546.6
2,4-D	2006	05	089	2019.3	2019.3
2,4-D	2006	05	091	7839.2	8795.7
2,4-D	2006	05	093	14383.3	14536.3
2,4-D	2006	05	095	2260.9	6975.9
2,4-D	2006	05	097	4456.5	4456.5
2,4-D	2006	05	099	10204.1	10208.1
2,4-D	2006	05	101	5617.9	5617.9
2,4-D	2006	05	103	3885	3885
2,4-D	2006	05	105	2598.7	2654
2,4-D	2006	05	107	4508.6	11848.6
2,4-D	2006	05	109	6544.1	6572.9
2,4-D	2006	05	111	11228.8	11408.2
2,4-D	2006	05	113	2681.6	2681.6
2,4-D	2006	05	115	2413.9	2838.4
2,4-D	2006	05	117	1929.8	8004.6
2,4-D	2006	05	119	2564.6	3241.1
2,4-D	2006	05	121	15176.9	15194.8
2,4-D	2006	05	123	2177.5	8603.1
2,4-D	2006	05	125	1724	1729.1
2,4-D	2006	05	127	2005.9	2005.9
2,4-D	2006	05	129	2693.5	2693.5
2,4-D	2006	05	131	2315.5	2440.5
2,4-D	2006	05	133	8728.4	8748.9
2,4-D	2006	05	135	2442.6	2442.6
2,4-D	2006	05	137	1632.9	1632.9
2,4-D	2006	05	139	4454	4454
2,4-D	2006	05	141	1077.7	1118.4
2,4-D	2006	05	143	16497.5	16514.6
2,4-D	2006	05	145	19438.8	19494.8
2,4-D	2006	05	147	2102	8394.6
2,4-D	2006	05	149	2906.6	3374
2,4-D	2006	06	001	494.7	494.7
2,4-D	2006	06	005	668.8	668.8
2,4-D	2006	06	007	6365.7	6365.7
2,4-D	2006	06	009	749.8	749.8
2,4-D	2006	06	011	1953.1	1953.1
2,4-D	2006	06	013	1419.8	1419.8
2,4-D	2006	06	015	201.1	201.1
2,4-D	2006	06	017	2	2
2,4-D	2006	06	019	22559.2	22559.2
2,4-D	2006	06	021	6449.3	6449.3
2,4-D	2006	06	023	1718.4	1718.4
2,4-D	2006	06	025	12573.8	12573.8
2,4-D	2006	06	029	2955	2955
2,4-D	2006	06	031	18746.1	18746.1
2,4-D	2006	06	033	80.9	80.9
2,4-D	2006	06	035	1398.1	1398.1
2,4-D	2006	06	037	1038.7	1038.7
2,4-D	2006	06	039	3797.3	3797.3
2,4-D	2006	06	041	288.3	288.3
2,4-D	2006	06	043	151.4	151.4
2,4-D	2006	06	045	85.6	85.6
2,4-D	2006	06	047	12415.9	12415.9
2,4-D	2006	06	049	1950.3	1950.3
2,4-D	2006	06	053	587.7	587.7
2,4-D	2006	06	055	222.4	222.4
2,4-D	2006	06	059	71.8	71.8
2,4-D	2006	06	061	4	4
2,4-D	2006	06	063	35.6	35.6
2,4-D	2006	06	065	3848.2	3848.2
2,4-D	2006	06	067	3652.6	3652.6
2,4-D	2006	06	069	940.3	940.3
2,4-D	2006	06	071	795.3	795.3
2,4-D	2006	06	073	183.2	183.2
2,4-D	2006	06	077	11301.7	11301.7
2,4-D	2006	06	079	3102.9	3102.9
2,4-D	2006	06	081	159.8	159.8
