COMPOUND	YEAR	STATE_FIPS_CODE	COUNTY_FIPS_CODE	EPEST_LOW_KG	EPEST_HIGH_KG
2,4-D	2000	01	001	1159.9	2199.1
2,4-D	2000	01	003	10183.1	10681.3
2,4-D	2000	01	005	1233.4	1635.8
2,4-D	2000	01	007	70.3	70.5
2,4-D	2000	01	009	5664.9	5705.7
2,4-D	2000	01	011	1689.6	1726.7
2,4-D	2000	01	013	219.4	281.6
2,4-D	2000	01	015	2471.2	2557.7
2,4-D	2000	01	017	237.5	237.8
2,4-D	2000	01	019	2264	2461.2
2,4-D	2000	01	021	234.3	244.1
2,4-D	2000	01	023	59.4	79.8
2,4-D	2000	01	025	59.8	81.9
2,4-D	2000	01	027	183.2	183.6
2,4-D	2000	01	029	1638.2	1661.1
2,4-D	2000	01	031	1143.6	1670.9
2,4-D	2000	01	033	302.6	372.9
2,4-D	2000	01	035	783.8	924.4
2,4-D	2000	01	037	59.3	59.2
2,4-D	2000	01	039	1530.8	1913.1
2,4-D	2000	01	041	1074.7	1459.3
2,4-D	2000	01	043	9319.5	9468.2
2,4-D	2000	01	045	660.5	1021.8
2,4-D	2000	01	047	3422.5	4003
2,4-D	2000	01	049	7751.5	8035.5
2,4-D	2000	01	051	1610.8	1835.1
2,4-D	2000	01	053	4993.8	5681.3
2,4-D	2000	01	055	3626.6	3669.4
2,4-D	2000	01	057	107.3	127
2,4-D	2000	01	059	338.9	360.5
2,4-D	2000	01	061	1694	2628
2,4-D	2000	01	063	1626.6	1754.6
2,4-D	2000	01	065	2626.4	2930
2,4-D	2000	01	067	867.9	1907.8
2,4-D	2000	01	069	1048.6	2064.9
2,4-D	2000	01	071	5295	6106.6
2,4-D	2000	01	073	80.6	80.6
2,4-D	2000	01	075	146.1	159.3
2,4-D	2000	01	077	508.3	1002.9
2,4-D	2000	01	079	519.8	640.4
2,4-D	2000	01	081	178	189.1
2,4-D	2000	01	083	541.1	1481.9
2,4-D	2000	01	085	4267.1	5058.9
2,4-D	2000	01	087	1297	1595.2
2,4-D	2000	01	089	405.4	1695.5
2,4-D	2000	01	091	2674.2	3341.1
2,4-D	2000	01	093	184.8	232.6
2,4-D	2000	01	095	6252	6429.3
2,4-D	2000	01	097	307.2	582.7
2,4-D	2000	01	099	419.5	1055.3
2,4-D	2000	01	101	3280.5	3359.4
2,4-D	2000	01	103	314.6	524.3
2,4-D	2000	01	105	1833.8	2107.4
2,4-D	2000	01	107	385.9	416.3
2,4-D	2000	01	109	1473	1678.1
2,4-D	2000	01	111	196.7	198.2
2,4-D	2000	01	113	825.5	999
2,4-D	2000	01	115	2847.3	2847
2,4-D	2000	01	117	141.5	167.2
2,4-D	2000	01	119	2550.5	2644.5
2,4-D	2000	01	121	472.7	541.3
2,4-D	2000	01	123	90.9	97.2
2,4-D	2000	01	125	260.8	293.2
2,4-D	2000	01	127	98.8	98.9
2,4-D	2000	01	129	2566.9	2611
2,4-D	2000	01	131	836.8	908.2
2,4-D	2000	01	133	157.5	160.4
2,4-D	2000	04	001	1238.3	1238.3
2,4-D	2000	04	003	5.3	3914.9
2,4-D	2000	04	005	1554.2	1554.2
2,4-D	2000	04	007	2.2	2.2
2,4-D	2000	04	009	2.6	1332.1
2,4-D	2000	04	011		142
2,4-D	2000	04	012	0.8	355.4
2,4-D	2000	04	013	41.2	3180.1
2,4-D	2000	04	015	290	290
2,4-D	2000	04	017	1196.4	1196.5
2,4-D	2000	04	019	0.5	2922.6
2,4-D	2000	04	021	12.7	3181.2
2,4-D	2000	04	023	0.5	207.7
2,4-D	2000	04	025	257.5	257.8
2,4-D	2000	04	027	25.5	739.2
2,4-D	2000	05	001	3711.9	9129.1
2,4-D	2000	05	003	4151	5603.3
2,4-D	2000	05	005	1796.8	1796.8
2,4-D	2000	05	007	19100.9	19253.3
2,4-D	2000	05	009	22013.2	22016.8
2,4-D	2000	05	011	804.7	804.7
2,4-D	2000	05	013	744.8	744.8
2,4-D	2000	05	015	19091.6	19131.3
2,4-D	2000	05	017	7562.8	10870.1
2,4-D	2000	05	019	3903	3949.3
2,4-D	2000	05	021	7262.6	7262.6
2,4-D	2000	05	023	1370.4	1376.8
2,4-D	2000	05	025	1359.1	1359.1
2,4-D	2000	05	027	2329.2	2329.2
2,4-D	2000	05	029	3434.8	3860.3
2,4-D	2000	05	031	7193.4	7193.4
2,4-D	2000	05	033	2991.8	3968.6
2,4-D	2000	05	035	1946.8	8922.1
2,4-D	2000	05	037	2747.2	7629.3
2,4-D	2000	05	039	781.2	781.2
2,4-D	2000	05	041	8398.6	11713.9
2,4-D	2000	05	043	2389.8	4066.1
2,4-D	2000	05	045	4041.5	4224
2,4-D	2000	05	047	4081.1	4130.2
2,4-D	2000	05	049	4363.4	4366.5
2,4-D	2000	05	051	700.3	700.3
2,4-D	2000	05	053	456.4	456.4
2,4-D	2000	05	055	5788	5788
2,4-D	2000	05	057	12422.8	12578
2,4-D	2000	05	059	1693.3	1713.1
2,4-D	2000	05	061	5967	5967
2,4-D	2000	05	063	8963.6	8963.6
2,4-D	2000	05	065	2826.1	2826.1
2,4-D	2000	05	067	7431.8	7431.8
2,4-D	2000	05	069	8922.4	13414.7
2,4-D	2000	05	071	1864.1	2116.6
2,4-D	2000	05	073	3752.9	6011.1
2,4-D	2000	05	075	8381.1	8381.1
2,4-D	2000	05	077	1584.9	8237.3
2,4-D	2000	05	079	5117.8	7997.8
2,4-D	2000	05	081	7207.8	9328.1
2,4-D	2000	05	083	4816.6	5245.8
2,4-D	2000	05	085	2345	7215.7
2,4-D	2000	05	087	14935.3	14943.8
2,4-D	2000	05	089	2648.3	2648.3
