COMPOUND	YEAR	STATE_FIPS_CODE	COUNTY_FIPS_CODE	EPEST_LOW_KG	EPEST_HIGH_KG
2,4-D	1999	01	001	2167.1	2296.6
2,4-D	1999	01	003	1745.3	2299.3
2,4-D	1999	01	005	386.9	417.1
2,4-D	1999	01	007	195.5	205.5
2,4-D	1999	01	009	4069.3	4223.9
2,4-D	1999	01	011	2186.2	2238.4
2,4-D	1999	01	013	485	536.8
2,4-D	1999	01	015	1781.1	1825.8
2,4-D	1999	01	017	529.5	544.2
2,4-D	1999	01	019	1643.9	1712.8
2,4-D	1999	01	021	526.8	1569.4
2,4-D	1999	01	023	94.3	107.7
2,4-D	1999	01	025	109.4	127.8
2,4-D	1999	01	027	473.7	483.4
2,4-D	1999	01	029	1189.2	1201.2
2,4-D	1999	01	031	546.8	575.9
2,4-D	1999	01	033	694.2	1206.6
2,4-D	1999	01	035	542	632.9
2,4-D	1999	01	037	164.1	174.8
2,4-D	1999	01	039	563.1	615.4
2,4-D	1999	01	041	313.3	330
2,4-D	1999	01	043	6636.2	6736.1
2,4-D	1999	01	045	299.2	313.7
2,4-D	1999	01	047	4679.2	4853.7
2,4-D	1999	01	049	5629.7	5806.2
2,4-D	1999	01	051	2404.7	2493.2
2,4-D	1999	01	053	987.3	1534.8
2,4-D	1999	01	055	2727.4	2763.5
2,4-D	1999	01	057	230.5	370.2
2,4-D	1999	01	059	985.1	1093.6
2,4-D	1999	01	061	702.6	737.3
2,4-D	1999	01	063	2178.6	2236.9
2,4-D	1999	01	065	3197.5	3325.4
2,4-D	1999	01	067	470.2	487.5
2,4-D	1999	01	069	587.1	650.9
2,4-D	1999	01	071	3769.9	4151
2,4-D	1999	01	073	203	212.2
2,4-D	1999	01	075	200.1	289.4
2,4-D	1999	01	077	1306.1	1831.6
2,4-D	1999	01	079	1107.6	1769.3
2,4-D	1999	01	081	340.6	486.4
2,4-D	1999	01	083	1177.5	2413.7
2,4-D	1999	01	085	5077.4	5204.7
2,4-D	1999	01	087	1897.5	1966.6
2,4-D	1999	01	089	768.1	2137.3
2,4-D	1999	01	091	3480.6	3566.5
2,4-D	1999	01	093	499	662.1
2,4-D	1999	01	095	4565.8	4675.6
2,4-D	1999	01	097	638.8	888.3
2,4-D	1999	01	099	531.6	1028.6
2,4-D	1999	01	101	3993.4	4048.7
2,4-D	1999	01	103	995.4	1272.1
2,4-D	1999	01	105	2202.1	2317.8
2,4-D	1999	01	107	536.7	650.8
2,4-D	1999	01	109	504.9	533.4
2,4-D	1999	01	111	517.8	544.3
2,4-D	1999	01	113	262.2	279.3
2,4-D	1999	01	115	2078.7	2083.8
2,4-D	1999	01	117	298	568.8
2,4-D	1999	01	119	3024.6	3078.7
2,4-D	1999	01	121	550.8	974.8
2,4-D	1999	01	123	261	350.9
2,4-D	1999	01	125	338.9	650.3
2,4-D	1999	01	127	249.6	256.7
2,4-D	1999	01	129	465.5	500.3
2,4-D	1999	01	131	437.5	500
2,4-D	1999	01	133	474.2	476.9
2,4-D	1999	04	001	97.3	3751.6
2,4-D	1999	04	003	1705.6	3521.7
2,4-D	1999	04	005	13.4	4838.6
2,4-D	1999	04	007	0.5	6.8
2,4-D	1999	04	009	1649.1	2087.6
2,4-D	1999	04	011	46.7	127
2,4-D	1999	04	012	308.5	645.4
2,4-D	1999	04	013	1466.6	3500
2,4-D	1999	04	015	31.3	763.8
2,4-D	1999	04	017	209.7	3277.1
2,4-D	1999	04	019	3863.7	3924.9
2,4-D	1999	04	021	2559.1	3469.9
2,4-D	1999	04	023	305.4	307.9
2,4-D	1999	04	025	27.3	625.6
2,4-D	1999	04	027	1365.5	1943.4
2,4-D	1999	05	001	5419.5	5902.1
2,4-D	1999	05	003	650.4	1099.7
2,4-D	1999	05	005	2624.4	2624.9
2,4-D	1999	05	007	38949.9	38988.4
2,4-D	1999	05	009	44629.2	44661.8
2,4-D	1999	05	011	387.5	387.5
2,4-D	1999	05	013	276.4	276.4
2,4-D	1999	05	015	39383.4	39413.4
2,4-D	1999	05	017	1092.8	2037.7
2,4-D	1999	05	019	1700.2	1798.2
2,4-D	1999	05	021	4532.5	5545.1
2,4-D	1999	05	023	1813.2	1821.9
2,4-D	1999	05	025	650.3	650.3
2,4-D	1999	05	027	1007.4	1007.4
2,4-D	1999	05	029	2947.7	3160.2
2,4-D	1999	05	031	3922.6	5186.6
2,4-D	1999	05	033	7481.9	7814.5
2,4-D	1999	05	035	2773.9	3051.1
2,4-D	1999	05	037	4715.1	5185.8
2,4-D	1999	05	039	354.3	356.2
2,4-D	1999	05	041	1766.1	2532.4
2,4-D	1999	05	043	478.8	1041
2,4-D	1999	05	045	4495.8	4705.3
2,4-D	1999	05	047	10799.8	10837.1
2,4-D	1999	05	049	5860.7	5880.9
2,4-D	1999	05	051	1304.1	1304.1
2,4-D	1999	05	053	807.5	829.3
2,4-D	1999	05	055	4063.3	4602.4
2,4-D	1999	05	057	10934.4	10978.1
2,4-D	1999	05	059	1610.2	1664.2
2,4-D	1999	05	061	5222.6	5222.6
2,4-D	1999	05	063	13900	14113.4
2,4-D	1999	05	065	3702.5	3703.5
2,4-D	1999	05	067	4120.3	4550.9
2,4-D	1999	05	069	1884.2	3179.2
2,4-D	1999	05	071	4788.4	4859.9
2,4-D	1999	05	073	12740.1	13037.8
2,4-D	1999	05	075	7295.6	7564.9
2,4-D	1999	05	077	2625.5	3010
2,4-D	1999	05	079	1144.4	1964.1
2,4-D	1999	05	081	14164.2	14395.1
2,4-D	1999	05	083	11496.6	11619.3
2,4-D	1999	05	085	3475.2	4536.3
2,4-D	1999	05	087	29572.5	29603.2
2,4-D	1999	05	089	3761	3761.9
2,4-D	1999	05	091	17706.3	18131.6
2,4-D	1999	05	093	1305.1	3927.9
2,4-D	1999	05	095	2685.1	2926.6
2,4-D	1999	05	097	2833.3	2833.3
2,4-D	1999	05	099	1449.5	1450.6
2,4-D	1999	05	101	13044.3	13067.2
2,4-D	1999	05	103	541.8	541.8
2,4-D	1999	05	105	1068	1155.6
2,4-D	1999	05	107	2331.9	2816.1
2,4-D	1999	05	109	3071.1	3084.5
2,4-D	1999	05	111	4349	5324.3
2,4-D	1999	05	113	8005.4	8007.9
2,4-D	1999	05	115	6892.5	7040.2
2,4-D	1999	05	117	3121.8	3592.4
2,4-D	1999	05	119	1568.4	2132.7
2,4-D	1999	05	121	10496.8	10757
2,4-D	1999	05	123	3185.5	3583.5
2,4-D	1999	05	125	1110.6	1114.9
2,4-D	1999	05	127	6633.8	6633.8
2,4-D	1999	05	129	4083.4	4136.6
2,4-D	1999	05	131	7111	7176.8
2,4-D	1999	05	133	6190.6	6203
2,4-D	1999	05	135	4022.5	4084.8
2,4-D	1999	05	137	2404.5	2405.3
2,4-D	1999	05	139	589.2	589.2
2,4-D	1999	05	141	1667.1	1725.4
2,4-D	1999	05	143	36142.1	36199.3
2,4-D	1999	05	145	11769.8	11957.3
2,4-D	1999	05	147	2842	3228.5
2,4-D	1999	05	149	9536.9	9746.6
2,4-D	1999	06	001	251.1	251.1
2,4-D	1999	06	005	265.8	265.8
2,4-D	1999	06	007	7249.8	7249.8
2,4-D	1999	06	009	228.3	228.3
2,4-D	1999	06	011	2038.3	2038.3
2,4-D	1999	06	013	1575.4	1575.4
2,4-D	1999	06	015	816.5	816.5
2,4-D	1999	06	017	28.2	28.2
2,4-D	1999	06	019	5700.1	5700.1
2,4-D	1999	06	021	6951.8	6951.8
2,4-D	1999	06	023	1289	1289
2,4-D	1999	06	025	6698.8	6698.8
2,4-D	1999	06	027	569.8	569.8
2,4-D	1999	06	029	7184.1	7184.1
2,4-D	1999	06	031	13909.7	13909.7
2,4-D	1999	06	033	725.4	725.4
2,4-D	1999	06	035	582.9	582.9
2,4-D	1999	06	037	271.3	271.3
2,4-D	1999	06	039	2680.9	2680.9
2,4-D	1999	06	043	2.8	2.8
2,4-D	1999	06	045	163.2	163.2
2,4-D	1999	06	047	14663.2	14663.2
2,4-D	1999	06	049	5485.9	5485.9
2,4-D	1999	06	053	1129	1129
2,4-D	1999	06	055	73.6	73.6
2,4-D	1999	06	059	32.6	32.6
2,4-D	1999	06	061	417.6	417.6
2,4-D	1999	06	063	360.4	360.4
2,4-D	1999	06	065	3249.6	3249.6
2,4-D	1999	06	067	4960.2	4960.2
2,4-D	1999	06	069	1810.8	1810.8
2,4-D	1999	06	071	876.4	876.4
2,4-D	1999	06	073	440.8	440.8
2,4-D	1999	06	077	16868.8	16868.8
2,4-D	1999	06	079	2732	2732
2,4-D	1999	06	081	223.1	223.1
2,4-D	1999	06	083	1814.1	1814.1
2,4-D	1999	06	085	469	469
2,4-D	1999	06	087	3.1	3.1
2,4-D	1999	06	089	3159.6	3159.6
2,4-D	1999	06	091	52.8	52.8
2,4-D	1999	06	093	6405.1	6405.1
2,4-D	1999	06	095	12631.9	12631.9
2,4-D	1999	06	097	528.2	528.2
2,4-D	1999	06	099	10560.2	10560.2
2,4-D	1999	06	101	2741	2741
2,4-D	1999	06	103	1054.9	1054.9
2,4-D	1999	06	107	6604.3	6604.3
2,4-D	1999	06	109	755.3	755.3
2,4-D	1999	06	111	423.3	423.3
2,4-D	1999	06	113	7573.1	7573.1
2,4-D	1999	06	115	729.9	729.9
2,4-D	1999	08	001	16063.2	16258.2
2,4-D	1999	08	003	3777.9	3804.5
2,4-D	1999	08	005	4653.5	4852.2
2,4-D	1999	08	007	948	948
2,4-D	1999	08	009	54380.1	54405.7
2,4-D	1999	08	011	5556.2	5631.1
2,4-D	1999	08	013	949.5	1136.1
2,4-D	1999	08	015	60.3	133
2,4-D	1999	08	017	12236	12262.1
2,4-D	1999	08	019	0.7	0.7
2,4-D	1999	08	021	3951.5	3989.5
2,4-D	1999	08	023	4346.3	4356.7
2,4-D	1999	08	025	1537.9	1550
2,4-D	1999	08	027	47.5	52.4
2,4-D	1999	08	029	3576.4	3576.4
2,4-D	1999	08	033	2769.8	2769.8
2,4-D	1999	08	035	268	355.2
2,4-D	1999	08	037	35	97.3
2,4-D	1999	08	039	2466	2832.5
2,4-D	1999	08	041	418.3	607.5
2,4-D	1999	08	043	163.1	174.4
2,4-D	1999	08	045	5237.3	5237.3
2,4-D	1999	08	047	2.8	2.8
2,4-D	1999	08	049	256	266.4
2,4-D	1999	08	051	38.2	59
2,4-D	1999	08	053	39.7	39.7
2,4-D	1999	08	055	282.3	295.2
2,4-D	1999	08	057	97.7	102.9
2,4-D	1999	08	059	94.3	122.3
2,4-D	1999	08	061	18256.8	18352.6
2,4-D	1999	08	063	20195.6	20278.5
2,4-D	1999	08	065	3.9	3.9
2,4-D	1999	08	067	3650.2	3650.2
2,4-D	1999	08	069	2530.5	2975.9
2,4-D	1999	08	071	3446.4	3473.5
2,4-D	1999	08	073	11517.3	11631.6
2,4-D	1999	08	075	11143.5	11755.9
2,4-D	1999	08	077	6019.2	6019.2
2,4-D	1999	08	079	68.4	68.4
2,4-D	1999	08	081	8255.1	8483.6
2,4-D	1999	08	083	10945.9	10945.9
2,4-D	1999	08	085	6342.9	6342.9
2,4-D	1999	08	087	8829.7	9503
2,4-D	1999	08	089	2156.3	2197.8
2,4-D	1999	08	091	1267.2	1267.2
2,4-D	1999	08	093	77.7	80.5
2,4-D	1999	08	095	9297.1	9349.7
2,4-D	1999	08	097	3.8	81.7
2,4-D	1999	08	099	38614.5	38736.8
2,4-D	1999	08	101	1576	1638.7
2,4-D	1999	08	103	1102.9	1201.5
2,4-D	1999	08	105	5193.8	5267.9
2,4-D	1999	08	107	4401.9	4557.7
2,4-D	1999	08	109	10331.1	10349
2,4-D	1999	08	111	18.1	18.1
2,4-D	1999	08	113	2292.6	2292.6
2,4-D	1999	08	115	6577.8	6716.7
2,4-D	1999	08	117	4.6	4.6
2,4-D	1999	08	119	18.6	21.5
2,4-D	1999	08	121	21535.4	21947.3
2,4-D	1999	08	123	16925.5	19141.2
2,4-D	1999	08	125	11937.9	12197.6
2,4-D	1999	09	001	64.7	149.6
2,4-D	1999	09	003	389.4	614.5
2,4-D	1999	09	005	108.1	625.2
2,4-D	1999	09	007	71	189.7
2,4-D	1999	09	009	188.9	364.2
2,4-D	1999	09	011	65.9	386.4
2,4-D	1999	09	013	97.9	229.1
2,4-D	1999	09	015	106	346.5
2,4-D	1999	10	001	1398.5	2123.1
2,4-D	1999	10	003	13.2	724.7
2,4-D	1999	10	005	4804.1	5019.3
2,4-D	1999	12	001	1975.9	2110.2
2,4-D	1999	12	003	130.2	160.4
2,4-D	1999	12	005	88.2	88.6
2,4-D	1999	12	007	467	471.8
2,4-D	1999	12	009	8249.4	8248.6
2,4-D	1999	12	011	875.9	875.9
